kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_duration,koi_depth,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
11074541,K00345.01,Kepler-531 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,29.88487723,3.072e-05,-3.072e-05,0.658,4.5612,1275.7,2.81,0.12,-0.19,453.0,9.95,128.3,1.0,q1_q17_dr25_tce,4883.0,4.549,0.749,286.52481,48.683601,13.34
11100383,K00346.01,Kepler-532 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.92489803,2.246e-05,-2.246e-05,0.768,2.6811,959.0,2.62,0.18,-0.11,620.0,34.95,49.5,1.0,q1_q17_dr25_tce,5103.0,4.584,0.768,298.66092,48.606369,13.524
7918652,K02984.01,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,11.45541896,9.72e-05,-9.72e-05,0.116,4.95,68.6,1.12,0.2,-0.11,975.0,213.86,15.8,1.0,q1_q17_dr25_tce,6231.0,4.276,1.356,299.707,43.622601,13.066
8847111,K02985.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.575884418,8.36e-07,-8.36e-07,1.258,2.0734,272.2,31.17,10.41,-3.47,2397.0,7790.32,43.2,1.0,q1_q17_dr25_tce,6290.0,4.442,1.044,300.71927,45.09605,15.024
4568298,K02986.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.562555067,1.564e-06,-1.564e-06,0.527,1.7402,198.3,1.21,0.29,-0.12,2046.0,4128.4,21.7,1.0,q1_q17_dr25_tce,5793.0,4.561,0.832,293.53629,39.69009,15.945
9230021,K03429.04,,CANDIDATE,CANDIDATE,0.508,0,0,0,0,44.433726,0.001018,-0.001018,0.624,6.118,239.6,1.85,0.29,-0.29,538.0,19.73,8.0,3.0,q1_q17_dr25_tce,5596.0,4.298,1.145,296.19614,45.634331,15.364
4374339,K02987.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.993703494,2.628e-06,-2.628e-06,0.436,0.7645,67.4,2.32,0.37,-0.82,3257.0,26588.4,14.5,1.0,q1_q17_dr25_tce,6854.0,3.808,2.715,293.98346,39.43042,12.928
6636320,K02989.01,Kepler-1892 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.33125228,3.802e-05,-3.802e-05,0.094,2.688,306.6,1.31,0.23,-0.1,822.0,108.04,16.2,1.0,q1_q17_dr25_tce,5383.0,4.603,0.759,299.08099,42.018139,15.411
4067925,K03066.01,Kepler-1897 b,CONFIRMED,CANDIDATE,0.887,0,0,0,0,24.2204192,0.000194,-0.000194,0.032,3.271,806.3,2.1,0.33,-0.15,505.0,15.43,14.0,1.0,q1_q17_dr25_tce,5165.0,4.599,0.761,294.29004,39.126869,15.911
4847782,K03067.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,30.9597053,0.0004243,-0.0004243,1.191,5.42,410.7,16.63,2.16,-1.36,438.0,8.67,13.7,1.0,q1_q17_dr25_tce,4947.0,4.621,0.714,295.06442,39.960659,15.082
6021275,K00284.02,Kepler-132 c,CONFIRMED,CANDIDATE,0.919,0,0,0,0,6.41491277,1.259e-05,-1.259e-05,0.869,3.3629,121.0,1.4,0.2,-0.22,1069.0,309.12,51.1,1.0,q1_q17_dr25_tce,5931.0,4.322,1.101,283.23581,41.34304,11.818
10350571,K01175.03,,FALSE POSITIVE,FALSE POSITIVE,0.378,1,0,0,0,93.881556,0.001764,-0.001764,0.008,20.644,188.7,2.02,0.31,-0.47,479.0,12.42,23.7,3.0,q1_q17_dr25_tce,5676.0,4.1,1.487,295.92065,47.448608,13.29
3230805,K03068.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,3.91679553,2.602e-05,-2.602e-05,0.007,2.072,161.3,0.85,0.09,-0.07,851.0,123.73,13.2,1.0,q1_q17_dr25_tce,4889.0,4.637,0.686,290.26028,38.354988,14.976
4676964,K03069.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,43.1024434,0.0007115,-0.0007115,0.011,7.124,299.8,1.88,0.52,-0.33,539.0,19.96,14.3,1.0,q1_q17_dr25_tce,5741.0,4.365,1.097,297.03922,39.785259,14.914
10488450,K00290.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,2.683395376,3.649e-06,-3.649e-06,0.763,1.8592,234.7,2.55,0.8,-0.53,1860.0,2833.83,52.9,1.0,q1_q17_dr25_tce,6958.0,4.195,1.529,298.04419,47.627918,12.269
10933561,K00291.01,Kepler-133 c,CONFIRMED,CANDIDATE,0.995,0,0,0,0,31.51779463,9.375e-05,-9.375e-05,0.561,7.634,357.6,2.72,0.41,-0.61,663.0,45.68,63.2,1.0,q1_q17_dr25_tce,5611.0,4.144,1.4,297.27798,48.320332,12.848
10933561,K00291.02,Kepler-133 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.12999858,2.376e-05,-2.376e-05,0.896,2.1492,148.0,2.04,0.31,-0.46,1041.0,277.89,26.1,2.0,q1_q17_dr25_tce,5611.0,4.144,1.4,297.27798,48.320332,12.848
4770617,K02243.03,,CANDIDATE,CANDIDATE,0.972,0,0,0,0,31.4452709,0.0001698,-0.0001698,0.97,1.758,531.1,4.55,0.93,-0.77,721.0,63.78,12.7,3.0,q1_q17_dr25_tce,6172.0,4.198,1.471,297.47711,39.877239,14.806
8845026,K00044.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,66.46746217,3.003e-05,-3.003e-05,0.116,19.6638,12643.7,11.97,3.43,-1.57,466.0,11.18,1049.3,1.0,q1_q17_dr25_tce,5843.0,4.403,1.073,300.15186,45.089611,13.483
11075737,K00292.01,Kepler-97 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.586639524,2.709e-06,-2.709e-06,0.349,2.253,217.7,1.44,0.19,-0.16,1328.0,735.48,77.3,1.0,q1_q17_dr25_tce,5780.0,4.421,0.966,287.32663,48.673431,12.872
11189127,K00347.01,,FALSE POSITIVE,FALSE POSITIVE,0.351,0,1,0,0,2.671942657,1.638e-06,-1.638e-06,0.982,1.9119,15942.0,22.36,6.15,-4.6,1458.0,1069.47,97.5,1.0,q1_q17_dr25_tce,6116.0,4.335,1.055,291.15738,48.861145,13.318
11194032,K00348.01,Kepler-533 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,28.51117639,2.651e-05,-2.651e-05,0.77,4.5941,1844.6,3.27,0.19,-0.13,423.0,7.55,145.5,1.0,q1_q17_dr25_tce,4687.0,4.627,0.69,293.68573,48.825142,13.933
11394027,K00349.01,Kepler-1664 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.38682567,1.676e-05,-1.676e-05,0.021,2.1417,569.6,2.54,0.37,-0.34,776.0,85.46,61.7,1.0,q1_q17_dr25_tce,5725.0,4.353,1.072,286.85266,49.261681,13.586
7609553,K02924.02,,CANDIDATE,CANDIDATE,0.917,0,0,0,0,8.85686712,2.764e-05,-2.764e-05,0.923,0.606,319.2,1.88,0.18,-0.21,714.0,61.54,11.9,2.0,q1_q17_dr25_tce,5017.0,4.516,0.797,292.4404,43.209431,14.589
11395587,K00350.01,,CANDIDATE,CANDIDATE,0.983,0,0,0,0,12.99065074,2.298e-05,-2.298e-05,0.068,2.3748,392.3,2.02,0.3,-0.2,790.0,92.12,42.5,1.0,q1_q17_dr25_tce,5787.0,4.402,1.027,287.86142,49.264462,13.387
11442793,K00351.01,Kepler-90 h,CONFIRMED,CANDIDATE,0.0,0,0,0,0,331.5972732,0.0002459,-0.0002459,0.02,14.404,8322.1,10.89,1.77,-1.45,294.0,1.76,355.0,1.0,q1_q17_dr25_tce,5970.0,4.317,1.2,284.4335,49.305161,13.804
5520547,K02990.01,Kepler-1401 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.20058855,7.691e-05,-7.691e-05,0.956,4.562,219.9,1.7,0.47,-0.16,808.0,100.91,19.2,1.0,q1_q17_dr25_tce,6038.0,4.524,0.898,287.46606,40.75845,14.982
4848424,K02991.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.50179931,1.362e-05,-1.362e-05,0.256,3.275,100.1,0.72,0.1,-0.05,1229.0,540.71,19.1,1.0,q1_q17_dr25_tce,5024.0,4.613,0.736,295.21753,39.933128,14.762
8866102,K00042.01,Kepler-410 A b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.83367834,1.385e-05,-1.385e-05,0.013,4.5112,326.9,2.43,0.12,-0.14,866.0,132.94,154.5,1.0,q1_q17_dr25_tce,6407.0,4.268,1.337,283.1507,45.139832,9.364
4143755,K00281.01,Kepler-510 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,19.55662003,3.697e-05,-3.697e-05,0.606,8.087,298.9,2.45,0.12,-0.09,797.0,95.35,111.0,1.0,q1_q17_dr25_tce,5671.0,4.094,1.36,287.655,39.244289,11.947
8509442,K02992.01,,CANDIDATE,CANDIDATE,0.9,0,0,0,0,82.6595174,0.0005443,-0.0005443,0.579,3.48,1270.7,2.03,0.14,-0.18,233.0,0.7,17.1,1.0,q1_q17_dr25_tce,3952.0,4.716,0.553,296.73724,44.50148,15.995
11244137,K02994.01,Kepler-1402 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,2.03387483,1.408e-05,-1.408e-05,0.238,3.097,73.6,1.6,0.29,-0.28,1789.0,2422.92,15.7,1.0,q1_q17_dr25_tce,5282.0,3.913,1.899,291.84781,48.968128,14.621
6072593,K03070.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,5.07538255,1.827e-05,-1.827e-05,0.919,1.7,163.1,1.74,0.48,-0.33,1154.0,419.23,16.0,1.0,q1_q17_dr25_tce,5933.0,4.334,1.118,299.44733,41.398121,14.196
5865654,K03071.01,Kepler-1423 b,CONFIRMED,CANDIDATE,0.933,0,0,0,0,23.9553986,0.0001816,-0.0001816,0.669,3.204,228.7,2.84,1.6,-1.76,741.0,71.16,13.9,1.0,q1_q17_dr25_tce,5011.0,3.903,1.781,288.24377,41.110081,14.553
3219643,K03072.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,24.3367026,0.0002902,-0.0002902,0.577,2.539,551.1,1.95,0.19,-0.21,526.0,18.07,13.4,1.0,q1_q17_dr25_tce,5141.0,4.505,0.806,286.76147,38.34351,15.581
8546542,K03073.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,7.40985182,2.887e-05,-2.887e-05,0.234,1.131,201.1,1.18,0.26,-0.09,818.0,105.91,13.5,1.0,q1_q17_dr25_tce,5462.0,4.56,0.836,285.7485,44.632462,14.449
8197560,K03074.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.02425556,2.937e-06,-2.937e-06,1.312,2.6439,1631.7,29.83,5.58,-2.38,1503.0,1211.99,40.6,1.0,q1_q17_dr25_tce,5337.0,4.594,0.764,300.97794,44.089069,16.695
11200415,K00293.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,4.63958598,1.744e-05,-1.744e-05,0.014,2.768,83.4,1.52,0.3,-0.42,1587.0,1496.31,28.1,1.0,q1_q17_dr25_tce,6591.0,4.024,1.646,296.35733,48.86372,12.057
8613535,K02263.03,,CANDIDATE,CANDIDATE,0.552,0,0,0,0,15.5943758,0.0002846,-0.0002846,0.5,7.367,95.4,1.08,0.34,-0.11,801.0,97.35,11.9,4.0,q1_q17_dr25_tce,6249.0,4.428,1.076,286.97128,44.708302,14.456
11259686,K00294.01,Kepler-512 b,CONFIRMED,CANDIDATE,0.59,0,0,0,0,34.4359387,9.569e-05,-9.569e-05,0.017,5.82,424.5,2.78,0.48,-0.48,652.0,42.68,52.6,1.0,q1_q17_dr25_tce,5929.0,4.243,1.363,298.26895,48.91674,12.674
11547513,K00295.01,Kepler-134 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.317440164,6.376e-06,-6.376e-06,0.72,2.9331,292.5,1.94,0.3,-0.22,1105.0,351.52,80.9,1.0,q1_q17_dr25_tce,5923.0,4.377,1.054,284.73904,49.5984,12.324
11547513,K00295.02,Kepler-134 c,CONFIRMED,CANDIDATE,0.958,0,0,0,0,10.10575764,3.523e-05,-3.523e-05,0.828,2.0138,116.8,1.28,0.2,-0.14,892.0,149.4,19.9,2.0,q1_q17_dr25_tce,5923.0,4.377,1.054,284.73904,49.5984,12.324
11802615,K00296.01,Kepler-513 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,28.86236571,6.235e-05,-6.235e-05,0.778,5.4033,449.2,2.53,0.37,-0.37,623.0,35.56,64.4,1.0,q1_q17_dr25_tce,5725.0,4.326,1.088,285.04169,50.075378,12.935
11442793,K00351.02,Kepler-90 g,CONFIRMED,CANDIDATE,0.88,0,0,0,0,210.6013843,0.0002347,-0.0002347,0.002,11.9922,4159.3,7.7,1.25,-1.03,342.0,3.22,232.4,2.0,q1_q17_dr25_tce,5970.0,4.317,1.2,284.4335,49.305161,13.804
10122538,K02926.05,,CANDIDATE,CANDIDATE,0.889,0,0,0,0,75.731195,0.001885,-0.001885,0.9,4.859,2496.0,3.47,0.22,-0.16,237.0,0.74,16.3,5.0,q1_q17_dr25_tce,3891.0,4.718,0.564,283.33606,47.174541,16.279
11442793,K00351.03,Kepler-90 d,CONFIRMED,CANDIDATE,0.999,0,0,0,0,59.7371443,0.0002402,-0.0002402,0.005,8.0006,566.4,2.84,0.46,-0.38,520.0,17.26,43.5,3.0,q1_q17_dr25_tce,5970.0,4.317,1.2,284.4335,49.305161,13.804
2445975,K00053.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.388887193,1.681e-06,-1.681e-06,0.387,2.4475,11267.8,10.72,0.0,0.0,1212.0,511.3,162.9,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,292.03091,37.773529,13.513
11521793,K00352.01,Kepler-143 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,27.08239734,8.69e-05,-8.69e-05,0.915,5.0119,423.2,3.25,0.52,-0.64,703.0,57.77,40.9,1.0,q1_q17_dr25_tce,5857.0,4.204,1.305,298.06769,49.412601,13.77
11566064,K00353.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,152.1060435,0.000258,-0.000258,0.878,7.4517,3688.3,11.58,1.98,-2.43,458.0,10.36,116.3,1.0,q1_q17_dr25_tce,6200.0,4.072,1.64,295.21268,49.56218,13.374
11566064,K00353.02,Kepler-1717 b,CONFIRMED,CANDIDATE,0.989,0,0,0,0,30.6528935,0.0002234,-0.0002234,0.682,4.99,269.7,2.86,0.49,-0.6,780.0,87.69,17.4,2.0,q1_q17_dr25_tce,6200.0,4.072,1.64,295.21268,49.56218,13.374
6531496,K03646.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.512869432,9.08e-07,-9.08e-07,1.263,4.015,2313.0,31.12,9.04,-3.02,2185.0,5384.53,133.9,3.0,q1_q17_dr25_tce,5853.0,4.529,0.895,294.59052,41.94651,16.095
3848275,K02995.01,Kepler-1403 b,CONFIRMED,CANDIDATE,0.987,0,0,0,0,5.19492747,2.784e-05,-2.784e-05,0.093,3.167,272.9,2.03,0.66,-0.26,1238.0,554.37,16.5,1.0,q1_q17_dr25_tce,6415.0,4.374,1.224,290.86771,38.960121,15.598
12021625,K02996.01,Kepler-1404 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.9314412,0.0001331,-0.0001331,0.604,2.435,556.7,1.77,0.3,-0.14,596.0,29.83,14.8,1.0,q1_q17_dr25_tce,5380.0,4.616,0.721,296.00943,50.498379,15.688
9777256,K02997.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.33251589,1.49e-05,-1.49e-05,0.53,4.216,140.5,1.3,0.43,-0.32,1747.0,2207.85,22.2,1.0,q1_q17_dr25_tce,5701.0,4.291,1.068,294.53619,46.50983,15.255
4175630,K02998.01,Kepler-1405 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,28.227413,0.0001498,-0.0001498,0.025,5.782,1113.4,2.82,0.74,-0.26,565.0,24.03,25.3,1.0,q1_q17_dr25_tce,5858.0,4.553,0.849,295.68484,39.256142,15.873
7433585,K02999.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.545544979,1.963e-06,-1.963e-06,0.604,1.954,92.6,0.93,0.29,-0.1,2240.0,5913.74,24.8,1.0,q1_q17_dr25_tce,6050.0,4.509,0.92,288.14764,43.099709,14.914
6665223,K01232.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,419.97507836,,,0.68,12.1687,275.1,1.53,0.12,-0.12,215.0,0.51,5.9,2.0,q1_q17_dr25_tce,5316.0,4.477,0.872,281.74261,42.123081,14.427
3328080,K03075.01,Kepler-1898 b,CONFIRMED,CANDIDATE,0.983,0,0,0,0,4.76559056,2.772e-05,-2.772e-05,0.14,2.2,67.5,0.92,0.28,-0.23,1167.0,439.42,15.2,1.0,q1_q17_dr25_tce,5702.0,4.258,1.125,287.20587,38.498055,12.994
8430964,K03078.01,Kepler-1900 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.98618134,2.655e-05,-2.655e-05,0.249,2.969,122.9,1.16,0.38,-0.13,1356.0,798.35,12.0,1.0,q1_q17_dr25_tce,6173.0,4.447,1.041,291.88632,44.478981,15.33
3654719,K03081.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,25.9200092,0.0005088,-0.0005088,0.054,5.609,331.4,1.28,0.21,-0.08,515.0,16.59,10.9,1.0,q1_q17_dr25_tce,5517.0,4.631,0.704,293.77737,38.775459,15.406
6021275,K00284.03,Kepler-132 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,6.17817366,1.389e-05,-1.389e-05,0.775,3.2601,101.9,1.22,0.17,-0.19,1082.0,324.69,43.5,3.0,q1_q17_dr25_tce,5931.0,4.322,1.101,283.23581,41.34304,11.818
10619142,K03082.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.04516705,1.337e-05,-1.337e-05,0.74,3.625,154.8,2.9,0.92,-0.83,2945.0,17791.98,16.5,1.0,q1_q17_dr25_tce,9206.0,4.112,2.157,298.38052,47.836048,14.978
12256520,K02264.02,,CANDIDATE,CANDIDATE,0.983,0,0,0,0,7.25101997,4.484e-05,-4.484e-05,0.314,2.799,122.8,0.91,0.1,-0.03,807.0,100.18,12.2,2.0,q1_q17_dr25_tce,5382.0,4.571,0.827,290.34851,50.902851,14.477
11905011,K00297.01,Kepler-514 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.65178922,1.357e-05,-1.357e-05,0.906,3.0933,134.1,2.03,0.36,-0.3,1248.0,574.71,39.5,1.0,q1_q17_dr25_tce,6085.0,4.218,1.463,286.24719,50.242409,12.182
12785320,K00298.01,Kepler-515 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,19.96367208,5.002e-05,-5.002e-05,0.846,2.6403,270.9,1.5,0.09,-0.1,564.0,23.88,36.3,1.0,q1_q17_dr25_tce,5250.0,4.541,0.79,290.49426,52.055519,12.713
12785320,K00298.02,,CANDIDATE,CANDIDATE,0.915,0,0,0,0,57.3840375,0.0003638,-0.0003638,0.954,4.336,241.7,1.62,0.1,-0.11,397.0,5.85,22.9,2.0,q1_q17_dr25_tce,5250.0,4.541,0.79,290.49426,52.055519,12.713
2692377,K00299.01,Kepler-98 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.541676547,1.139e-06,-1.139e-06,0.362,1.9118,296.5,1.88,0.27,-0.28,1592.0,1517.84,94.1,1.0,q1_q17_dr25_tce,5533.0,4.337,1.089,285.66165,37.9645,12.899
3742855,K00045.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,6.397185875,2.79e-06,-2.79e-06,0.755,5.8638,18887.0,15.02,0.0,0.0,981.0,218.59,394.7,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,290.26614,38.837917,13.133
3438975,K00300.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.976020742,8.299e-06,-8.299e-06,0.721,3.73,114.9,2.07,0.43,-0.65,1740.0,2169.16,60.6,1.0,q1_q17_dr25_tce,5947.0,3.939,1.796,290.12018,38.50951,12.302
11568987,K00354.01,Kepler-534 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.95995611,2.466e-05,-2.466e-05,0.526,4.3149,523.2,2.27,0.32,-0.12,721.0,63.95,70.9,1.0,q1_q17_dr25_tce,5936.0,4.501,0.965,296.41855,49.5401,13.235
11568987,K00354.02,Kepler-534 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,7.37867551,3.746e-05,-3.746e-05,0.513,3.349,125.1,1.11,0.16,-0.06,933.0,178.68,22.3,2.0,q1_q17_dr25_tce,5936.0,4.501,0.965,296.41855,49.5401,13.235
11621223,K00355.01,Kepler-535 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.903321801,4.921e-06,-4.921e-06,0.016,2.8887,334.5,2.37,0.39,-0.36,1247.0,570.65,84.5,1.0,q1_q17_dr25_tce,6045.0,4.276,1.298,296.56662,49.696251,13.174
11624249,K00356.01,Kepler-536 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.82708193,4.7e-07,-4.7e-07,0.033,1.96401,1164.7,5.95,3.57,-3.56,1877.0,2925.17,273.7,1.0,q1_q17_dr25_tce,5311.0,3.864,1.769,297.73639,49.63715,13.807
12017140,K00358.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,22.845241036,8.99e-07,-8.99e-07,0.617,5.3007,45676.5,30.35,4.76,-5.84,762.0,79.78,3845.4,1.0,q1_q17_dr25_tce,5926.0,4.187,1.351,293.91489,50.46933,13.883
10000941,K04146.02,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,2.5738437,1.68e-05,-1.68e-05,0.044,1.92,46.6,0.57,0.07,-0.06,1129.0,384.24,10.9,2.0,q1_q17_dr25_tce,5115.0,4.477,0.854,286.81937,46.91169,13.632
5702939,K03000.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,18.3980827,0.0002195,-0.0002195,0.587,4.438,145.0,1.26,0.18,-0.14,686.0,52.31,17.2,1.0,q1_q17_dr25_tce,5605.0,4.381,1.015,290.97223,40.994678,14.168
3852655,K03002.01,Kepler-1406 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,11.62904159,7.444e-05,-7.444e-05,0.925,2.97,88.0,1.31,0.2,-0.2,854.0,125.89,13.7,1.0,q1_q17_dr25_tce,5721.0,4.307,1.131,292.08185,38.915031,13.256
11255231,K03003.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,13.6550963,0.0001515,-0.0001515,0.235,4.117,196.3,1.35,0.45,-0.14,780.0,87.46,14.6,1.0,q1_q17_dr25_tce,6065.0,4.487,0.962,296.61996,48.9058,14.818
5088536,K00282.01,Kepler-130 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,27.50871575,2.239e-05,-2.239e-05,0.577,5.9291,639.2,2.98,0.13,-0.12,663.0,45.66,190.3,1.0,q1_q17_dr25_tce,5903.0,4.304,1.137,288.45065,40.245327,11.529
6103377,K03004.01,Kepler-1407 b,CONFIRMED,CANDIDATE,0.983,0,0,0,0,20.0708757,0.0004868,-0.0004868,0.643,6.354,405.7,3.2,0.54,-0.66,826.0,110.19,12.8,1.0,q1_q17_dr25_tce,5902.0,4.128,1.513,283.94244,41.4716,14.935
6677841,K01236.04,Kepler-279 e,CONFIRMED,CANDIDATE,0.94,0,0,0,0,98.353149,0.001793,-0.001793,0.906,24.708,423.0,4.13,0.69,-0.92,552.0,21.96,30.5,3.0,q1_q17_dr25_tce,6366.0,4.045,1.697,287.3912,42.194832,13.659
7106173,K03083.01,,CANDIDATE,CANDIDATE,0.963,0,0,0,0,10.18318233,9.811e-05,-9.811e-05,0.449,3.137,51.5,0.79,0.13,-0.05,867.0,133.56,11.2,1.0,q1_q17_dr25_tce,5843.0,4.421,1.084,287.97885,42.679359,12.857
7106173,K03083.02,,CANDIDATE,CANDIDATE,0.979,0,0,0,0,6.2321233,0.000125,-0.000125,0.32,2.85,31.7,0.61,0.1,-0.04,1021.0,256.72,8.5,3.0,q1_q17_dr25_tce,5843.0,4.421,1.084,287.97885,42.679359,12.857
7106173,K03083.03,,CANDIDATE,CANDIDATE,0.673,0,0,0,0,8.2942929,0.0001518,-0.0001518,0.006,3.976,36.8,0.65,0.1,-0.04,928.0,175.39,10.1,2.0,q1_q17_dr25_tce,5843.0,4.421,1.084,287.97885,42.679359,12.857
3324986,K03084.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.540411479,9.451e-06,-9.451e-06,0.781,1.703,107.1,0.92,0.25,-0.08,1446.0,1029.25,12.1,1.0,q1_q17_dr25_tce,5769.0,4.57,0.812,286.01587,38.411339,14.991
11912932,K03085.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,3.74785358,2.324e-05,-2.324e-05,0.468,3.713,98.2,0.89,0.25,-0.08,1093.0,337.14,18.8,1.0,q1_q17_dr25_tce,5706.0,4.537,0.886,290.9725,50.267948,14.323
8037145,K00520.03,Kepler-176 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,25.75274977,6.389e-05,-6.389e-05,0.516,2.7678,738.9,2.27,0.09,-0.16,501.0,14.88,36.7,2.0,q1_q17_dr25_tce,4963.0,4.501,0.826,294.66797,43.85326,14.55
8162789,K00521.01,Kepler-1989 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.161023528,9.176e-06,-9.176e-06,0.716,3.1627,1653.9,4.62,1.37,-0.73,904.0,157.97,111.1,1.0,q1_q17_dr25_tce,6032.0,4.387,1.06,290.73517,44.09132,14.633
8265218,K00522.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,12.82993461,1.599e-05,-1.599e-05,0.594,2.942,1417.4,3.31,0.82,-0.28,734.0,68.41,79.6,1.0,q1_q17_dr25_tce,5862.0,4.555,0.844,301.14789,44.104542,14.406
8806123,K00523.01,Kepler-177 c,CONFIRMED,CANDIDATE,0.989,0,0,0,0,49.41121127,6.273e-05,-6.273e-05,0.885,5.278,3184.0,6.77,1.07,-0.46,497.0,14.48,125.4,1.0,q1_q17_dr25_tce,5768.0,4.434,1.015,286.04712,45.053211,15.0
8806123,K00523.02,Kepler-177 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,36.8567758,0.0001622,-0.0001622,0.05,7.495,714.1,2.68,0.43,-0.18,549.0,21.4,43.8,2.0,q1_q17_dr25_tce,5768.0,4.434,1.015,286.04712,45.053211,15.0
10098844,K02964.02,,FALSE POSITIVE,FALSE POSITIVE,0.189,1,0,0,0,35.080928,0.001584,-0.001584,0.712,6.92,100.7,1.21,0.21,-0.14,610.0,32.63,7.6,2.0,q1_q17_dr25_tce,6007.0,4.353,1.126,299.67587,47.07584,14.089
8355239,K00574.02,Kepler-189 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,10.39986173,4.516e-05,-4.516e-05,0.757,3.377,275.3,1.5,0.06,-0.11,678.0,49.86,22.8,2.0,q1_q17_dr25_tce,4963.0,4.501,0.826,287.56473,44.305,14.859
